551911029:shower	[{'timestamp': '2016-09-20 19:42:26.000000', 'event_target': 'alternatives', 'vin': '1GTHC33F7WF026709', 'event_action': 'display'}, {'timestamp': '2016-09-20 19:42:26.000000', 'event_target': 'market report', 'vin': '1GTHC33F7WF026709', 'event_action': 'visit'}, {'timestamp': '2016-09-20 19:42:51.000000', 'event_target': 'badges', 'vin': '1GTHC33F7WF026709', 'event_action': 'visit'}, {'timestamp': '2016-09-20 19:43:00.000000', 'event_target': 'badge detail', 'vin': '1GTHC33F7WF026709', 'event_action': 'show'}, {'timestamp': '2016-09-20 19:43:01.000000', 'event_target': 'badge detail', 'vin': '1GTHC33F7WF026709', 'event_action': 'show'}, {'timestamp': '2016-09-20 19:43:06.000000', 'event_target': 'badges', 'vin': '1GTHC33F7WF026709', 'event_action': 'visit'}]	{'1GTHC33F7WF026709': {'mileage': '186389', 'price': '7000.0000', 'year': '1998', 'model': 'Sierra 3500', 'make': 'GMC', 'condition': 'Used'}}
551911089:shower	[{'timestamp': '2016-09-20 15:09:19.000000', 'event_target': 'alternatives', 'vin': '1FMFU17508LA61294', 'event_action': 'display'}, {'timestamp': '2016-09-20 15:09:20.000000', 'event_target': 'market report', 'vin': '1FMFU17508LA61294', 'event_action': 'visit'}, {'timestamp': '2016-09-20 15:09:21.000000', 'event_target': 'badges', 'vin': '1FMFU17508LA61294', 'event_action': 'visit'}, {'timestamp': '2016-09-20 15:33:36.000000', 'event_target': 'badge detail', 'vin': '1FMFU17508LA61294', 'event_action': 'show'}, {'timestamp': '2016-09-20 15:33:36.000000', 'event_target': 'badges', 'vin': '1FMFU17508LA61294', 'event_action': 'visit'}, {'timestamp': '2016-09-20 15:33:37.000000', 'event_target': 'badges', 'vin': '1FMFU17508LA61294', 'event_action': 'visit'}, {'timestamp': '2016-09-20 15:34:10.000000', 'event_target': 'badges', 'vin': '1FMFU17508LA61294', 'event_action': 'visit'}, {'timestamp': '2016-09-20 15:34:12.000000', 'event_target': 'badge detail', 'vin': '1FMFU17508LA61294', 'event_action': 'show'}, {'timestamp': '2016-09-20 15:34:15.000000', 'event_target': 'badges', 'vin': '1FMFU17508LA61294', 'event_action': 'visit'}, {'timestamp': '2016-09-20 15:34:22.000000', 'event_target': 'photo modal', 'vin': '1FMFU17508LA61294', 'event_action': 'show'}, {'timestamp': '2016-09-20 15:34:23.000000', 'event_target': 'badges', 'vin': '1FMFU17508LA61294', 'event_action': 'visit'}, {'timestamp': '2016-09-20 15:36:21.000000', 'event_target': 'badges', 'vin': '1FMFU17508LA61294', 'event_action': 'visit'}]	{'1FMFU17508LA61294': {'mileage': '138661', 'price': '0.0000', 'year': '2008', 'model': 'Expedition', 'make': 'Ford', 'condition': 'Used'}}
552625200:submitter	[{'timestamp': '2016-09-20 16:21:28.000000', 'event_target': 'badges', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}, {'timestamp': '2016-09-20 16:21:32.000000', 'event_target': 'alternatives', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}, {'timestamp': '2016-09-20 16:21:32.000000', 'event_target': 'features', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}, {'timestamp': '2016-09-20 16:21:38.000000', 'event_target': 'contact form', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}, {'timestamp': '2016-09-20 16:21:43.000000', 'event_target': 'contact form', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}, {'timestamp': '2016-09-20 16:21:46.000000', 'event_target': 'features', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}, {'timestamp': '2016-09-20 16:21:48.000000', 'event_target': 'badges', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}, {'timestamp': '2016-09-20 16:21:49.000000', 'event_target': 'photo modal', 'vin': 'JNRAS08W67X204519', 'event_action': 'show'}, {'timestamp': '2016-09-20 16:22:26.000000', 'event_target': 'badge detail', 'vin': 'JNRAS08W67X204519', 'event_action': 'show'}, {'timestamp': '2016-09-20 16:22:26.000000', 'event_target': 'badges', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}, {'timestamp': '2016-09-20 16:22:28.000000', 'event_target': 'badge detail', 'vin': 'JNRAS08W67X204519', 'event_action': 'show'}, {'timestamp': '2016-09-20 16:22:28.000000', 'event_target': 'badges', 'vin': 'JNRAS08W67X204519', 'event_action': 'visit'}]	{'JNRAS08W67X204519': {'mileage': '86253', 'price': '12999.0000', 'year': '2007', 'model': 'FX35', 'make': 'Infiniti', 'condition': 'Used'}}
552625213:shower	[{'timestamp': '2016-09-20 18:59:24.000000', 'event_target': 'badge detail', 'vin': '3D7UT2CL8AG146756', 'event_action': 'show'}]	{'3D7UT2CL8AG146756': {'mileage': '128858', 'price': '32995.0000', 'year': '2010', 'model': 'Ram 2500', 'make': 'Dodge', 'condition': 'Used'}}
552625257:shower	[{'timestamp': '2016-09-20 10:09:49.000000', 'event_target': 'alternatives', 'vin': 'WAUBA24B2XN033878', 'event_action': 'display'}, {'timestamp': '2016-09-20 10:09:49.000000', 'event_target': 'market report', 'vin': 'WAUBA24B2XN033878', 'event_action': 'visit'}]	{'WAUBA24B2XN033878': {'mileage': '151612', 'price': '2500.0000', 'year': '1999', 'model': 'A6', 'make': 'Audi', 'condition': 'Used'}}
552625470:shower	[{'timestamp': '2016-09-20 03:29:09.000000', 'event_target': 'alternatives', 'vin': 'WVWML7AN6AE512667', 'event_action': 'display'}, {'timestamp': '2016-09-20 03:29:09.000000', 'event_target': 'market report', 'vin': 'WVWML7AN6AE512667', 'event_action': 'visit'}, {'timestamp': '2016-09-20 07:56:37.000000', 'event_target': 'alternatives', 'vin': 'WVWML7AN6AE512667', 'event_action': 'display'}, {'timestamp': '2016-09-20 07:56:37.000000', 'event_target': 'market report', 'vin': 'WVWML7AN6AE512667', 'event_action': 'visit'}]	{'WVWML7AN6AE512667': {'mileage': '107000', 'price': '9000.0000', 'year': '2010', 'model': 'CC', 'make': 'Volkswagen', 'condition': 'Used'}}
552625517:shower	[{'timestamp': '2016-09-20 07:03:11.000000', 'event_target': 'alternatives', 'vin': '1N4BA41E75C852347', 'event_action': 'display'}, {'timestamp': '2016-09-20 07:03:11.000000', 'event_target': 'market report', 'vin': '1N4BA41E75C852347', 'event_action': 'visit'}, {'timestamp': '2016-09-20 07:03:17.000000', 'event_target': 'badges', 'vin': '1N4BA41E75C852347', 'event_action': 'visit'}, {'timestamp': '2016-09-20 07:03:45.000000', 'event_target': 'features', 'vin': '1N4BA41E75C852347', 'event_action': 'visit'}, {'timestamp': '2016-09-20 07:03:46.000000', 'event_target': 'features', 'vin': '1N4BA41E75C852347', 'event_action': 'visit'}]	{'1N4BA41E75C852347': {'mileage': '69032', 'price': '9595.0000', 'year': '2005', 'model': 'Maxima', 'make': 'Nissan', 'condition': 'Used'}}
552625526:shower	[{'timestamp': '2016-09-20 12:01:12.000000', 'event_target': 'photo modal', 'vin': '2C3KA53G16H396685', 'event_action': 'show'}, {'timestamp': '2016-09-20 12:19:33.000000', 'event_target': 'badge detail', 'vin': '2C3KA53G16H396685', 'event_action': 'show'}]	{'2C3KA53G16H396685': {'mileage': '88170', 'price': '7000.0000', 'year': '2006', 'model': '300', 'make': 'Chrysler', 'condition': 'Used'}}
552625546:submitter	[{'timestamp': '2016-09-20 12:13:38.000000', 'event_target': 'market report', 'vin': '3A8FY58B16T250244', 'event_action': 'visit'}, {'timestamp': '2016-09-20 12:13:40.000000', 'event_target': 'badges', 'vin': '3A8FY58B16T250244', 'event_action': 'visit'}, {'timestamp': '2016-09-20 12:13:53.000000', 'event_target': 'contact form', 'vin': '3A8FY58B16T250244', 'event_action': 'visit'}, {'timestamp': '2016-09-20 12:13:57.000000', 'event_target': 'features section', 'vin': '3A8FY58B16T250244', 'event_action': 'click'}, {'timestamp': '2016-09-20 12:14:00.000000', 'event_target': 'features section', 'vin': '3A8FY58B16T250244', 'event_action': 'click'}, {'timestamp': '2016-09-20 12:14:04.000000', 'event_target': 'features section', 'vin': '3A8FY58B16T250244', 'event_action': 'click'}, {'timestamp': '2016-09-20 12:14:08.000000', 'event_target': 'features section', 'vin': '3A8FY58B16T250244', 'event_action': 'click'}, {'timestamp': '2016-09-20 12:14:13.000000', 'event_target': 'badges', 'vin': '3A8FY58B16T250244', 'event_action': 'visit'}]	{'3A8FY58B16T250244': {'mileage': '0', 'price': '4995.0000', 'year': '2006', 'model': 'PT Cruiser', 'make': 'Chrysler', 'condition': 'Used'}}
552625689:shower	[{'timestamp': '2016-09-20 04:58:51.000000', 'event_target': 'alternatives', 'vin': '1N6BA07B86N573444', 'event_action': 'display'}, {'timestamp': '2016-09-20 04:58:51.000000', 'event_target': 'market report', 'vin': '1N6BA07B86N573444', 'event_action': 'visit'}]	{'1N6BA07B86N573444': {'mileage': '136723', 'price': '12995.0000', 'year': '2006', 'model': 'Titan', 'make': 'Nissan', 'condition': 'Used'}}
552625692:visitor	[{'timestamp': '2016-09-20 03:33:59.000000', 'event_target': 'market report', 'vin': '5Y2SP67839Z470454', 'event_action': 'visit'}, {'timestamp': '2016-09-20 03:34:00.000000', 'event_target': 'badges', 'vin': '5Y2SP67839Z470454', 'event_action': 'visit'}]	{'5Y2SP67839Z470454': {'mileage': '111999', 'price': '6995.0000', 'year': '2009', 'model': 'Vibe', 'make': 'Pontiac', 'condition': 'Used'}}
552625838:submitter	[{'timestamp': '2016-09-20 04:47:13.000000', 'event_target': 'alternatives', 'vin': '5NPEC4AC3EH822136', 'event_action': 'display'}, {'timestamp': '2016-09-20 04:47:13.000000', 'event_target': 'market report', 'vin': '5NPEC4AC3EH822136', 'event_action': 'visit'}, {'timestamp': '2016-09-20 04:47:16.000000', 'event_target': 'badges', 'vin': '5NPEC4AC3EH822136', 'event_action': 'visit'}, {'timestamp': '2016-09-20 04:47:59.000000', 'event_target': 'alternatives', 'vin': '5NPEC4AC3EH822136', 'event_action': 'visit'}, {'timestamp': '2016-09-20 04:47:59.000000', 'event_target': 'contact form', 'vin': '5NPEC4AC3EH822136', 'event_action': 'visit'}, {'timestamp': '2016-09-20 04:47:59.000000', 'event_target': 'features', 'vin': '5NPEC4AC3EH822136', 'event_action': 'visit'}]	{'5NPEC4AC3EH822136': {'mileage': '52811', 'price': '13500.0000', 'year': '2014', 'model': 'Sonata', 'make': 'Hyundai', 'condition': 'Used'}}
552625845:shower	[{'timestamp': '2016-09-20 13:36:07.000000', 'event_target': 'alternatives', 'vin': '1N4AL3AP2EN340257', 'event_action': 'display'}, {'timestamp': '2016-09-20 13:36:07.000000', 'event_target': 'market report', 'vin': '1N4AL3AP2EN340257', 'event_action': 'visit'}]	{'1N4AL3AP2EN340257': {'mileage': '16518', 'price': '12995.0000', 'year': '2014', 'model': 'Altima', 'make': 'Nissan', 'condition': 'Used'}}
552625884:shower	[{'timestamp': '2016-09-20 02:14:34.000000', 'event_target': 'alternatives', 'vin': '1C4PJLCB5FW706395', 'event_action': 'display'}, {'timestamp': '2016-09-20 02:14:34.000000', 'event_target': 'market report', 'vin': '1C4PJLCB5FW706395', 'event_action': 'visit'}, {'timestamp': '2016-09-20 02:14:36.000000', 'event_target': 'alternatives', 'vin': '1C4PJLCB5FW706395', 'event_action': 'display'}, {'timestamp': '2016-09-20 02:14:36.000000', 'event_target': 'market report', 'vin': '1C4PJLCB5FW706395', 'event_action': 'visit'}, {'timestamp': '2016-09-20 02:20:37.000000', 'event_target': 'alternatives', 'vin': '1C4PJLCB5FW706395', 'event_action': 'display'}, {'timestamp': '2016-09-20 02:20:37.000000', 'event_target': 'market report', 'vin': '1C4PJLCB5FW706395', 'event_action': 'visit'}, {'timestamp': '2016-09-20 02:20:44.000000', 'event_target': 'alternatives', 'vin': '1C4PJLCB5FW706395', 'event_action': 'display'}, {'timestamp': '2016-09-20 02:20:44.000000', 'event_target': 'market report', 'vin': '1C4PJLCB5FW706395', 'event_action': 'visit'}, {'timestamp': '2016-09-20 02:24:33.000000', 'event_target': 'alternatives', 'vin': '1C4PJLCB5FW706395', 'event_action': 'display'}, {'timestamp': '2016-09-20 02:24:33.000000', 'event_target': 'market report', 'vin': '1C4PJLCB5FW706395', 'event_action': 'visit'}, {'timestamp': '2016-09-20 02:24:36.000000', 'event_target': 'alternatives', 'vin': '1C4PJLCB5FW706395', 'event_action': 'display'}, {'timestamp': '2016-09-20 02:24:36.000000', 'event_target': 'market report', 'vin': '1C4PJLCB5FW706395', 'event_action': 'visit'}, {'timestamp': '2016-09-20 21:27:37.000000', 'event_target': 'alternatives', 'vin': '1C4PJLCB5FW706395', 'event_action': 'display'}, {'timestamp': '2016-09-20 21:27:37.000000', 'event_target': 'market report', 'vin': '1C4PJLCB5FW706395', 'event_action': 'visit'}, {'timestamp': '2016-09-20 21:27:39.000000', 'event_target': 'alternatives', 'vin': '1C4PJLCB5FW706395', 'event_action': 'display'}, {'timestamp': '2016-09-20 21:27:39.000000', 'event_target': 'market report', 'vin': '1C4PJLCB5FW706395', 'event_action': 'visit'}]	{'1C4PJLCB5FW706395': {'mileage': '39644', 'price': '0.0000', 'year': '2015', 'model': 'Cherokee', 'make': 'Jeep', 'condition': 'Used'}}
552625904:shower	[{'timestamp': '2016-09-20 10:33:22.000000', 'event_target': 'alternatives', 'vin': '1G1ZJ57B89F187905', 'event_action': 'display'}, {'timestamp': '2016-09-20 10:33:22.000000', 'event_target': 'market report', 'vin': '1G1ZJ57B89F187905', 'event_action': 'visit'}, {'timestamp': '2016-09-20 11:02:19.000000', 'event_target': 'alternatives', 'vin': '3N1AB61E08L649553', 'event_action': 'display'}, {'timestamp': '2016-09-20 11:02:19.000000', 'event_target': 'market report', 'vin': '3N1AB61E08L649553', 'event_action': 'visit'}, {'timestamp': '2016-09-20 13:34:15.000000', 'event_target': 'alternatives', 'vin': '3C4PDCBG6FT727105', 'event_action': 'display'}, {'timestamp': '2016-09-20 13:34:15.000000', 'event_target': 'market report', 'vin': '3C4PDCBG6FT727105', 'event_action': 'visit'}, {'timestamp': '2016-09-20 13:34:16.000000', 'event_target': 'alternatives', 'vin': '3C4PDCBG6FT727105', 'event_action': 'display'}, {'timestamp': '2016-09-20 13:34:16.000000', 'event_target': 'market report', 'vin': '3C4PDCBG6FT727105', 'event_action': 'visit'}, {'timestamp': '2016-09-20 13:36:20.000000', 'event_target': 'alternatives', 'vin': '1GNKREED2CJ361971', 'event_action': 'display'}, {'timestamp': '2016-09-20 13:36:20.000000', 'event_target': 'market report', 'vin': '1GNKREED2CJ361971', 'event_action': 'visit'}]	{'3N1AB61E08L649553': {'mileage': '55826', 'price': '0.0000', 'year': '2008', 'model': 'Sentra', 'make': 'Nissan', 'condition': 'Used'}, '1G1ZJ57B89F187905': {'mileage': '77558', 'price': '0.0000', 'year': '2009', 'model': 'Malibu', 'make': 'Chevrolet', 'condition': 'Used'}, '1GNKREED2CJ361971': {'mileage': '55589', 'price': '0.0000', 'year': '2012', 'model': 'Traverse', 'make': 'Chevrolet', 'condition': 'Used'}, '3C4PDCBG6FT727105': {'mileage': '30633', 'price': '0.0000', 'year': '2015', 'model': 'Journey', 'make': 'Dodge', 'condition': 'Used'}}
552625938:submitter	[{'timestamp': '2016-09-20 05:41:25.000000', 'event_target': 'alternatives', 'vin': '3D7LX39C56G213401', 'event_action': 'display'}, {'timestamp': '2016-09-20 05:41:25.000000', 'event_target': 'market report', 'vin': '3D7LX39C56G213401', 'event_action': 'visit'}, {'timestamp': '2016-09-20 05:41:30.000000', 'event_target': 'badge detail', 'vin': '3D7LX39C56G213401', 'event_action': 'show'}, {'timestamp': '2016-09-20 05:41:31.000000', 'event_target': 'badge detail', 'vin': '3D7LX39C56G213401', 'event_action': 'show'}, {'timestamp': '2016-09-20 05:41:35.000000', 'event_target': 'badges', 'vin': '3D7LX39C56G213401', 'event_action': 'visit'}, {'timestamp': '2016-09-20 05:41:55.000000', 'event_target': 'features', 'vin': '3D7LX39C56G213401', 'event_action': 'visit'}, {'timestamp': '2016-09-20 05:42:03.000000', 'event_target': 'alternatives', 'vin': '3D7LX39C56G213401', 'event_action': 'visit'}, {'timestamp': '2016-09-20 05:42:03.000000', 'event_target': 'contact form', 'vin': '3D7LX39C56G213401', 'event_action': 'visit'}, {'timestamp': '2016-09-20 05:43:09.000000', 'event_target': 'features', 'vin': '3D7LX39C56G213401', 'event_action': 'visit'}, {'timestamp': '2016-09-20 05:43:17.000000', 'event_target': 'badges', 'vin': '3D7LX39C56G213401', 'event_action': 'visit'}]	{'3D7LX39C56G213401': {'mileage': '269408', 'price': '0.0000', 'year': '2006', 'model': 'Ram 3500', 'make': 'Dodge', 'condition': 'Used'}}
552625942:submitter	[{'timestamp': '2016-09-20 18:17:00.000000', 'event_target': 'alternatives', 'vin': '1FTSW21P06EC41003', 'event_action': 'display'}, {'timestamp': '2016-09-20 18:17:00.000000', 'event_target': 'market report', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:17:04.000000', 'event_target': 'badges', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:17:09.000000', 'event_target': 'badge detail', 'vin': '1FTSW21P06EC41003', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:17:11.000000', 'event_target': 'badge detail', 'vin': '1FTSW21P06EC41003', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:17:21.000000', 'event_target': 'badge detail', 'vin': '1FTSW21P06EC41003', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:18:41.000000', 'event_target': 'features section', 'vin': '1FTSW21P06EC41003', 'event_action': 'click'}, {'timestamp': '2016-09-20 18:18:52.000000', 'event_target': 'features section', 'vin': '1FTSW21P06EC41003', 'event_action': 'click'}, {'timestamp': '2016-09-20 18:18:53.000000', 'event_target': 'features', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:18:57.000000', 'event_target': 'photo modal', 'vin': '1FTSW21P06EC41003', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:19:09.000000', 'event_target': 'badges', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:09.000000', 'event_target': 'features', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:14.000000', 'event_target': 'badge detail', 'vin': '1FTSW21P06EC41003', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:19:14.000000', 'event_target': 'badges', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:15.000000', 'event_target': 'badge detail', 'vin': '1FTSW21P06EC41003', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:19:19.000000', 'event_target': 'features', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:25.000000', 'event_target': 'alternatives', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:32.000000', 'event_target': 'alternatives', 'vin': '1FTPW12536KB51763', 'event_action': 'display'}, {'timestamp': '2016-09-20 18:19:32.000000', 'event_target': 'market report', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:33.000000', 'event_target': 'badge detail', 'vin': '1FTPW12536KB51763', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:19:35.000000', 'event_target': 'badges', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:40.000000', 'event_target': 'badge detail', 'vin': '1FTPW12536KB51763', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:19:41.000000', 'event_target': 'badge detail', 'vin': '1FTPW12536KB51763', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:19:42.000000', 'event_target': 'badge detail', 'vin': '1FTPW12536KB51763', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:19:43.000000', 'event_target': 'badges', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:47.000000', 'event_target': 'badges', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:48.000000', 'event_target': 'features', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:52.000000', 'event_target': 'features', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:53.000000', 'event_target': 'alternatives', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:19:57.000000', 'event_target': 'contact form', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:24:33.000000', 'event_target': 'badges', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:24:33.000000', 'event_target': 'features', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:02.000000', 'event_target': 'badge detail', 'vin': '1FTPW12536KB51763', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:25:11.000000', 'event_target': 'badges', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:25.000000', 'event_target': 'badges', 'vin': '1FTPW12536KB51763', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:27.000000', 'event_target': 'alternatives', 'vin': '1FTSW21P06EC41003', 'event_action': 'display'}, {'timestamp': '2016-09-20 18:25:27.000000', 'event_target': 'alternatives', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:27.000000', 'event_target': 'badges', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:27.000000', 'event_target': 'features', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:27.000000', 'event_target': 'market report', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:32.000000', 'event_target': 'photo modal', 'vin': '1FTSW21P06EC41003', 'event_action': 'show'}, {'timestamp': '2016-09-20 18:25:33.000000', 'event_target': 'badges', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:33.000000', 'event_target': 'features', 'vin': '1FTSW21P06EC41003', 'event_action': 'visit'}, {'timestamp': '2016-09-20 18:25:40.000000', 'event_target': 'photo modal', 'vin': '1FTSW21P06EC41003', 'event_action': 'show'}]	{'1FTSW21P06EC41003': {'mileage': '152769', 'price': '0.0000', 'year': '2006', 'model': 'F-250', 'make': 'Ford', 'condition': 'Used'}, '1FTPW12536KB51763': {'mileage': '134515', 'price': '17500.0000', 'year': '2006', 'model': 'F-150', 'make': 'Ford', 'condition': 'Used'}}
